Braidhi250r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
40,516908.1012,3730253.7087,-0.4102,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,516905.0761,3730254.7371,-0.4442,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,516889.0587,3730260.1819,-0.2467,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,516886.8755,3730260.9241,0.0042,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,516891.1861,3730259.4588,-0.4919,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,516946.0944,3730240.7936,-0.1941,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,516940.2221,3730238.9640,0.4317,0.0313,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,516943.3085,3730238.6651,0.1060,0.0002,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,516935.4597,3730238.9448,0.9998,0.2319,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,516933.0538,3730237.6393,1.2703,0.2011,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,516930.1024,3730237.1765,0.8601,0.1608,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
51,516937.8638,3730237.4771,0.6091,0.0944,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
52,516928.7400,3730234.5889,0.6268,0.1724,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
53,516924.8778,3730234.4764,0.1015,0.0063,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
54,516921.5042,3730234.3830,-0.7188,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
55,516918.1240,3730237.5602,-0.6931,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
56,516917.9938,3730232.2893,-0.8728,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
57,516915.9033,3730242.6018,-0.5826,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516908.5665,3730249.6728,-0.5258,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516911.6392,3730245.9161,-0.5749,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516884.7251,3730259.9913,0.2001,0.0491,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516882.8765,3730262.2834,0.5017,0.2176,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516880.6059,3730263.0554,0.7830,0.4052,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516904.6428,3730252.3163,-0.5291,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516901.5834,3730255.9242,-0.4826,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516897.8585,3730257.1906,-0.5222,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516890.3617,3730258.4790,-0.4440,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516887.4011,3730258.5090,-0.1386,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516894.1465,3730258.4525,-0.5605,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516949.4212,3730239.6626,-0.6509,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516946.4455,3730237.6892,-0.3201,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516940.7800,3730236.3359,0.2921,0.0064,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516943.7523,3730235.6515,-0.0269,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516935.2474,3730235.7531,0.8589,0.2685,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516932.3389,3730234.6335,1.1242,0.1678,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516938.0782,3730234.3037,0.4863,0.1256,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516930.9483,3730231.5562,0.8807,0.2460,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516927.0907,3730231.6495,0.3585,0.0356,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516922.7445,3730230.3073,-0.2733,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516918.1247,3730227.4151,-1.0300,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516913.2338,3730239.0156,-0.7595,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516913.2864,3730234.8451,-0.8939,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516913.2954,3730229.9870,-0.9759,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516913.4360,3730224.7062,-1.0260,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516904.3571,3730249.1152,-0.6369,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516909.7725,3730242.1038,-0.7382,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516906.5414,3730245.6726,-0.6973,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516884.3951,3730257.6318,0.1447,0.0095,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516882.0949,3730259.7540,0.4984,0.1945,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516880.0540,3730261.4589,0.7896,0.4157,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516878.3295,3730263.8293,1.0760,0.4558,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516875.9546,3730264.6365,0.7176,0.2129,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516900.5838,3730251.3477,-0.6489,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516897.0118,3730254.1891,-0.6355,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516890.2050,3730256.3471,-0.5087,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516887.1003,3730256.1858,-0.2016,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516892.7684,3730253.7116,-0.5854,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516824.4267,3730282.1525,0.3253,0.0797,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516821.2205,3730283.2426,0.6674,0.2202,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516953.5678,3730238.2530,-1.2028,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516949.5516,3730235.9628,-0.7656,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516946.5389,3730234.7579,-0.4092,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516941.4887,3730233.2053,0.1308,0.0059,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516944.5433,3730232.7765,-0.2034,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516934.8341,3730231.9137,0.7171,0.3200,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516938.9245,3730231.1343,0.3045,0.0231,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516932.6785,3730228.6402,0.8811,0.4037,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516928.2064,3730227.4709,0.4359,0.0244,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516923.0083,3730224.8751,-0.3248,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516917.9661,3730222.2258,-0.8158,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516913.2819,3730219.3864,-1.0735,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516892.3568,3730156.3293,0.8404,0.0141,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516893.9466,3730153.3810,0.0512,0.0080,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516957.2348,3730237.0065,-1.0694,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516890.5606,3730153.3465,0.4202,0.0053,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516886.3524,3730151.1239,0.3478,0.9158,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516888.9352,3730156.2698,1.1681,0.1826,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516884.4931,3730148.2017,0.3290,1.2574,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516882.8491,3730145.4657,0.2288,1.6167,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516881.4438,3730140.8919,0.3436,1.1177,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516881.3804,3730142.7341,0.3524,1.3690,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516890.7290,3730159.1568,1.5992,0.1164,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516887.3883,3730159.1652,1.5376,0.0701,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516908.4598,3730237.8130,-0.8687,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516908.3494,3730232.8213,-0.8963,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516908.3455,3730227.5566,-0.9389,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516908.3535,3730222.1415,-0.9850,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516908.4234,3730216.5698,-1.0322,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516901.3687,3730246.7695,-0.7329,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516903.6628,3730241.6187,-0.7889,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516885.1424,3730254.8715,-0.0536,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516882.7338,3730255.7760,0.2608,0.0693,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516881.4718,3730257.6939,0.4865,0.2058,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516881.0352,3730256.1705,0.4692,0.2499,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516877.4328,3730261.3566,1.0866,0.4292,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516879.0242,3730259.0058,0.8153,0.4257,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516875.5699,3730263.1275,0.7427,0.2115,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516875.1099,3730261.1270,0.7751,0.2402,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516873.3889,3730265.5088,0.1895,0.0269,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516870.6890,3730266.4264,-0.2661,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516868.9789,3730265.4456,-0.5161,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516868.0206,3730267.3337,-0.6749,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516896.0943,3730249.4389,-0.6526,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516888.4644,3730253.2935,-0.4474,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516890.7760,3730250.0969,-0.5807,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516826.1294,3730281.5738,0.1438,0.0137,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516822.8160,3730282.7003,0.5010,0.2026,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516823.9717,3730281.0535,0.2682,0.1198,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516820.8632,3730282.0882,0.5957,0.2036,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516819.5494,3730283.8106,0.9201,0.2601,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516817.8633,3730284.3837,1.2808,0.3145,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516892.2784,3730150.5175,-0.2536,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516888.9969,3730150.4085,-0.0129,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516886.5334,3730149.1259,0.0398,0.0581,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516884.5154,3730146.2397,0.2470,0.2548,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516886.0806,3730147.1380,-0.1086,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516883.0177,3730143.6522,0.3106,0.3153,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516884.4372,3730144.6673,0.0234,0.0900,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516881.4800,3730138.9876,0.3385,0.9279,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516883.1980,3730141.8869,0.0924,0.0473,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516883.1514,3730139.9877,0.0953,0.0476,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516881.5664,3730137.0750,0.3138,0.7143,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516895.5239,3730150.5436,-0.4033,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516956.3776,3730234.6238,-1.0504,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516952.2429,3730233.5802,-1.1556,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516955.1898,3730231.4851,-1.0275,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516948.0370,3730231.5055,-0.6895,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516943.0537,3730229.3245,-0.1586,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516937.4375,3730227.3328,0.3218,0.0235,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516932.4417,3730224.5183,0.6975,0.5325,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516928.0931,3730222.1558,0.3123,0.0408,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516922.9600,3730219.4970,-0.1417,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516917.9342,3730216.7292,-0.5450,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516913.0205,3730213.9074,-0.9364,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516908.3868,3730211.0067,-1.0771,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516894.0139,3730159.2202,0.9843,0.0091,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516895.6525,3730156.3580,0.3333,0.0125,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516897.1571,3730153.5402,-0.2093,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516960.9791,3730235.7336,-0.9336,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516964.8297,3730234.4248,-0.7916,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516884.5834,3730150.1520,0.3142,1.8888,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516887.0362,3730153.5165,0.7694,0.3691,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516884.6420,3730152.1528,0.3113,1.2136,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516885.5679,3730156.4669,1.1470,0.1137,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516884.1641,3730159.1848,1.4778,0.0767,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516879.9369,3730136.1664,0.3317,1.0952,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516879.8339,3730138.0616,0.3533,1.1716,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516879.7705,3730139.9449,0.3636,1.2462,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516882.7569,3730147.2776,0.2885,1.7404,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516882.7067,3730149.1346,0.3116,1.2956,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516881.2292,3730144.5720,0.3521,1.6850,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516881.1007,3730146.4612,0.3167,1.4296,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516879.7051,3730141.8300,0.3897,1.0962,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516879.6003,3730143.7105,0.3704,0.9125,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516892.4460,3730162.1379,1.5715,0.1198,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516889.0634,3730161.9224,1.5938,0.0767,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516885.8136,3730161.7763,1.6113,0.0739,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516882.6219,3730161.7635,1.5745,0.0686,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516903.3558,3730235.9430,-0.8171,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516903.3182,3730230.5048,-0.8562,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516903.3307,3730225.0192,-0.8999,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516903.4220,3730208.2523,-0.9951,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516903.3755,3730219.4569,-0.9421,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516903.4094,3730213.8550,-0.9771,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516897.5594,3730244.0060,-0.7012,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516898.2729,3730238.8105,-0.7392,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516885.1697,3730252.4235,-0.1443,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516882.7967,3730253.3750,0.1589,0.0075,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516880.5841,3730254.4906,0.4512,0.2790,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516879.2735,3730256.3270,0.6778,0.3922,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516876.1018,3730259.0624,1.0900,0.3676,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516876.8537,3730256.6604,0.9735,0.3753,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516872.8339,3730262.3159,0.2851,0.0136,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516873.2228,3730259.5195,0.5204,0.1515,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516870.0222,3730263.4973,-0.2756,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516866.7690,3730264.7978,-0.7340,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516864.5641,3730268.5085,-1.0092,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516859.7820,3730270.1342,-1.4420,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516861.0210,3730266.8254,-1.2531,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516854.8433,3730271.8130,-1.8372,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516850.8343,3730273.1758,-1.8866,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516832.4993,3730279.4085,-0.5520,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516831.1998,3730278.8174,-0.5014,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516830.6522,3730280.0364,-0.3755,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516828.7166,3730280.6943,-0.1453,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516826.7521,3730279.5485,-0.0844,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516892.4499,3730245.9311,-0.6264,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516886.5809,3730249.9352,-0.3848,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516888.1452,3730247.1419,-0.5653,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516824.9102,3730279.5464,0.0688,0.0038,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516822.1773,3730280.8324,0.3868,0.2057,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516823.1948,3730279.5899,0.1963,0.1768,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516820.6083,3730280.4889,0.5968,0.2299,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516818.9660,3730281.5227,0.9674,0.2690,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516817.3460,3730282.9393,1.3426,0.3370,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516816.1975,3730284.9501,1.3004,0.3488,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516894.0051,3730147.6398,-0.5112,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516890.9606,3730147.6624,-0.3705,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516888.2049,3730147.3864,-0.4017,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516886.7014,3730144.9397,-0.3610,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516885.1580,3730143.0142,-0.1835,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516883.2352,3730138.0509,0.0624,0.0369,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516885.2301,3730140.9401,-0.1932,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516884.7574,3730139.0902,-0.1425,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516883.4002,3730136.1560,0.0134,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516881.6725,3730135.2076,0.2563,0.5240,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516880.0358,3730134.2630,0.3534,0.8602,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516898.8047,3730150.5741,-0.2219,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516897.1402,3730147.7254,-0.3762,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516959.2454,3730231.7371,-0.9103,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,516956.4588,3730228.2122,-0.9292,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
