BraidHi3800r2.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
233,516780.6897,3729648.6506,0.0635,0.0106,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516820.8440,3729601.7350,-0.1352,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516824.0729,3729601.7291,0.0537,0.0045,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516819.1535,3729604.4359,-0.2432,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516817.5026,3729607.0682,-0.3218,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516815.8633,3729609.7068,-0.3731,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516826.9334,3729601.6439,0.1873,0.0430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516828.2436,3729598.6433,0.1360,0.0487,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516828.6220,3729593.7792,0.1460,0.1119,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516832.9699,3729591.0030,0.0522,0.0151,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516840.3466,3729590.5788,0.1228,0.1561,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516843.0311,3729591.7360,0.1241,0.0109,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516845.2761,3729593.6112,-0.0562,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516837.2320,3729593.4273,0.0745,0.2117,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516774.3796,3729661.4161,1.0054,2.8485,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516772.7532,3729660.4300,0.8577,2.5312,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516771.1468,3729659.4323,0.6616,2.3239,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
