Braidhi10r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
81,516809.9901,3729604.6838,-0.7468,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516823.9989,3729596.5111,-0.5950,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516814.3967,3729602.0549,-1.2112,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516819.0842,3729599.2673,-0.9870,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516799.5168,3729576.7678,-1.0693,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516801.9629,3729579.3496,-1.1194,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516805.3756,3729581.6816,-0.8227,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516805.4575,3729607.1226,-1.0008,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516805.3824,3729586.2115,-0.7739,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516805.2006,3729591.2867,-0.7159,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516805.4721,3729601.9971,-1.0400,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516805.4226,3729596.6461,-0.7703,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516788.2487,3729572.7271,-0.9255,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516790.7061,3729571.6004,-0.9840,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516794.1936,3729571.6330,-1.0268,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516796.3085,3729575.3430,-1.1294,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516786.6549,3729573.9060,-0.7551,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516784.5903,3729573.4064,-0.6914,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516782.4742,3729573.4571,-0.7298,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516780.9914,3729572.9037,-0.6862,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516778.3474,3729571.4851,-0.6076,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516776.6531,3729571.4693,-0.5682,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516779.3286,3729573.2676,-0.6486,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516795.1471,3729618.3049,-1.1435,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516800.5053,3729615.3411,-1.0703,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516841.3180,3729595.2087,-0.5300,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516836.8397,3729593.5822,-0.5960,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516845.2234,3729599.9279,-0.7865,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516842.2607,3729599.5951,-0.5239,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516832.7533,3729596.4219,-0.6472,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516805.6692,3729612.2921,-0.9106,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516828.2405,3729599.1540,-0.5186,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516810.1105,3729609.8648,-0.8258,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516814.2405,3729607.1993,-1.1852,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516823.9010,3729602.0154,-0.6173,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516818.9676,3729604.6214,-1.0711,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516797.9241,3729579.4439,-1.0921,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516800.8280,3729609.6338,-1.0659,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516800.3327,3729583.5670,-1.1559,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516800.7004,3729604.4294,-0.9262,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516800.6081,3729588.8074,-1.0003,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516800.6231,3729593.8725,-0.8119,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516800.5832,3729599.2362,-0.8920,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516789.2059,3729574.6309,-1.0166,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516792.1796,3729575.6113,-1.0810,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516794.6065,3729578.4917,-1.1664,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516787.2096,3729575.9913,-0.8012,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516785.2131,3729575.6112,-0.6612,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516783.1567,3729575.1566,-0.7629,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516795.3779,3729612.7374,-1.1973,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516780.8682,3729574.8564,-0.7016,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516774.7076,3729571.4511,-0.5251,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516775.8322,3729572.5213,-0.5601,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516777.1888,3729573.4158,-0.5997,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516778.5666,3729575.2313,-0.6479,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516790.6044,3729615.6708,-0.8573,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516790.7008,3729620.9480,-0.6518,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516790.6393,3729626.6810,-0.6247,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516795.1193,3729623.8415,-0.9910,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516800.3055,3729621.0258,-0.9722,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516805.5471,3729617.9897,-0.9935,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516837.4903,3729599.1211,-0.5666,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516845.1937,3729603.4881,-0.9118,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516840.7194,3729603.4808,-0.4955,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516832.5051,3729601.7930,-0.6331,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516810.1891,3729615.0626,-0.7618,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516827.9929,3729604.5719,-0.5071,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516814.0562,3729612.3827,-1.1781,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516818.9982,3729609.7706,-1.0194,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516823.8860,3729607.1578,-0.9574,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516845.1606,3729607.4711,-1.1575,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516795.2961,3729582.2524,-1.2423,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516795.4963,3729607.2084,-1.3139,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516795.6454,3729586.5509,-1.2935,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516795.6890,3729601.6989,-1.3084,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516795.6010,3729591.4277,-1.3024,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516795.6230,3729596.4684,-1.3176,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516789.0073,3729577.8140,-0.9781,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516791.4008,3729580.1076,-1.1547,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516781.9104,3729576.7116,-0.7435,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516786.0650,3729578.2366,-0.6682,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516783.7331,3729577.4697,-0.7559,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516790.7245,3729609.9953,-0.5869,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516786.1267,3729612.9175,-0.6813,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516773.5681,3729572.5548,-0.5119,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516772.6965,3729571.4325,-0.4824,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516779.9842,3729577.1888,-0.6980,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516777.7331,3729577.3575,-0.6452,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516774.7281,3729573.7099,-0.5467,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516776.1627,3729575.5315,-0.5947,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516759.0441,3729571.3054,0.0525,0.1222,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516758.4197,3729571.2996,0.0825,0.2656,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516768.9674,3729571.3977,-0.4109,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516770.8296,3729571.4150,-0.4455,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516765.4408,3729571.3647,-0.3470,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516759.9071,3729571.3133,-0.0191,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516786.6687,3729649.4062,-1.0570,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516783.5900,3729649.5464,-1.0748,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516780.9151,3729649.6767,-1.0237,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516785.8656,3729618.3924,-0.8269,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516780.7657,3729615.9858,-0.8078,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516785.4033,3729624.0549,-0.9014,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516788.2039,3729645.7553,-0.8895,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516790.4938,3729632.2539,-0.7924,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516785.3534,3729629.4971,-0.9098,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516795.1445,3729629.2355,-1.1555,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516800.1943,3729626.5605,-1.0169,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516790.7578,3729637.8154,-0.8163,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516795.4258,3729635.1460,-1.1632,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516791.2090,3729642.8054,-0.8255,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516790.0439,3729649.6097,-0.9102,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516791.4916,3729646.6423,-0.9710,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516805.3714,3729623.7915,-0.7728,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516810.1293,3729620.6297,-0.7311,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516836.4122,3729604.7224,-0.5554,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516842.6035,3729607.4704,-0.7766,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516839.3917,3729607.4420,-0.4986,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516832.3080,3729607.2140,-0.6291,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516814.3263,3729617.9425,-1.2830,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516827.9360,3729609.6723,-0.6733,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516819.0274,3729615.3583,-1.0609,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516823.6782,3729612.2891,-0.6947,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516845.1264,3729611.5694,-1.2153,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516788.5786,3729652.7296,-1.0118,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516785.3025,3729652.6819,-1.0519,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516781.8073,3729652.7558,-1.0097,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516776.2904,3729615.3615,-0.3180,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516774.7649,3729612.6176,-0.3105,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516791.1518,3729584.3687,-1.1551,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516790.8154,3729604.6178,-0.6774,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516791.1741,3729588.9417,-1.1166,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516790.9926,3729599.1942,-0.9402,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516791.1452,3729593.9228,-1.0563,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516787.0250,3729581.7054,-0.7424,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516781.7331,3729579.2636,-0.7575,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516784.0522,3729580.1009,-0.7404,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516786.0383,3729607.3746,-0.5750,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516781.4896,3729610.0971,-0.7743,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516777.5607,3729612.2992,-0.5337,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516774.6669,3729609.9834,-0.3606,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516772.1147,3729573.6038,-0.4909,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516779.0793,3729579.8906,-0.6949,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516776.9320,3729579.1824,-0.6390,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516775.2856,3729577.9640,-0.5930,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516773.5704,3729575.8216,-0.5399,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516759.3545,3729571.8103,0.0341,0.0170,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516758.5161,3729571.7314,0.1156,0.2526,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516757.7260,3729571.2930,0.1097,0.2607,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516757.0005,3729571.2864,0.1187,0.2978,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516766.9422,3729571.3788,-0.3764,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516768.0549,3729572.5390,-0.4059,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516769.4836,3729573.6067,-0.4400,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516765.4442,3729572.3904,-0.3539,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516763.8257,3729571.3497,-0.2746,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516761.0459,3729571.3240,-0.0704,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516762.2795,3729571.3353,-0.1528,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516760.1572,3729572.4204,-0.0157,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516774.3366,3729616.9889,-0.2054,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516784.4423,3729645.7284,-0.9934,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516779.1963,3729652.8371,-0.8273,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516781.5384,3729646.7300,-1.0381,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516779.4897,3729647.8105,-0.9403,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516779.3297,3729651.1454,-0.9562,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516778.8989,3729649.3003,-0.8532,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516780.8774,3729621.4491,-1.2281,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516777.1911,3729619.0444,-0.7420,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516774.3456,3729619.2415,-0.2878,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516780.6915,3729626.7910,-1.1585,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
