Braidhi400r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
35,516882.9046,3730262.2738,0.4935,0.4094,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,516881.2021,3730262.2752,0.7043,0.5627,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,516893.9208,3730258.5293,-0.5405,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,516889.9869,3730256.5163,-0.4617,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,516886.7528,3730254.9551,-0.1932,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,516885.0372,3730255.0254,-0.0144,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,516884.0321,3730256.2149,0.1410,0.0204,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,516882.7180,3730255.9007,0.2802,0.2978,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,516881.7604,3730256.6630,0.4195,0.3514,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,516881.4939,3730257.7846,0.4960,0.3839,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,516880.0842,3730261.5001,0.8021,0.5921,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,516880.9026,3730258.9011,0.6098,0.4536,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,516880.4327,3730260.1396,0.7138,0.5194,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,516931.6688,3730243.5358,1.2217,0.2741,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,516929.5726,3730242.3641,0.9167,0.1381,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,516929.0791,3730241.0024,0.8263,0.1453,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
51,516931.1704,3730242.5826,1.1388,0.2584,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
52,516933.0386,3730243.4424,1.4092,0.3706,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
53,516934.2070,3730243.4816,1.4943,0.3277,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
54,516933.3047,3730244.2586,1.4590,0.3763,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
55,516932.3987,3730245.0174,1.3475,0.2890,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
56,516931.4888,3730245.7585,1.2219,0.1755,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
57,516927.2914,3730244.5118,0.0392,0.0055,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516927.0911,3730245.8446,-0.1904,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516927.6876,3730247.0507,-0.1031,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516927.9912,3730241.9431,0.5513,0.0240,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516926.8519,3730242.9938,0.0728,0.0043,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516904.6847,3730252.3521,-0.4950,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516908.1600,3730253.6889,-0.3756,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516911.7218,3730252.4780,-0.3333,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516904.4221,3730249.1928,-0.5987,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516927.3790,3730240.5660,0.5155,0.0295,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516879.4079,3730163.4122,1.1460,0.0141,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516881.0142,3730162.4909,1.4927,0.0494,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516877.7931,3730164.4690,0.7629,0.0086,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516879.4584,3730161.3779,1.3470,0.0243,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516876.7160,3730162.9842,0.7151,0.0119,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516876.9896,3730161.6788,0.8861,0.0197,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516877.8316,3730160.8840,1.0141,0.0237,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516866.4300,3730169.8144,0.2144,0.0166,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516865.9345,3730168.9239,0.2584,0.0161,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516866.9246,3730170.7528,0.1727,0.0158,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516877.8739,3730166.5039,0.5847,0.0060,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516876.2104,3730165.7073,0.3688,0.0033,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516900.5638,3730251.4484,-0.6146,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516896.8777,3730254.3071,-0.6073,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516878.6292,3730262.2543,0.9970,0.7476,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516879.6762,3730262.7939,0.8952,0.6771,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516880.6173,3730263.0515,0.7996,0.6351,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516892.5350,3730253.9117,-0.5575,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516888.2815,3730253.5100,-0.3995,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516886.1231,3730253.7196,-0.1734,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516885.0508,3730252.6236,-0.1043,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516884.2828,3730253.7379,0.0153,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516883.5051,3730254.8304,0.1451,0.0799,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516882.0335,3730254.7209,0.3104,0.3133,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516881.4701,3730255.6338,0.4109,0.3545,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516881.0694,3730256.3037,0.4848,0.4148,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516880.6385,3730256.8665,0.5576,0.4502,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516879.9798,3730257.8036,0.6711,0.5240,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516878.8847,3730260.6828,0.9119,0.6943,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516879.0934,3730259.1154,0.8274,0.6319,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516877.4763,3730261.4329,1.0972,0.6727,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516879.8687,3730159.7029,0.8969,0.0487,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516881.0599,3730160.7394,1.5749,0.0531,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516932.7848,3730242.5987,1.3604,0.3672,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516930.6299,3730241.3873,1.0448,0.2516,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516930.1581,3730240.1383,0.9593,0.2494,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516928.6163,3730239.6768,0.7412,0.1477,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516932.2232,3730241.4632,1.2640,0.3551,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516934.0844,3730242.6404,1.4682,0.3275,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516935.0245,3730243.2274,1.3492,0.3073,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516934.4649,3730244.2958,1.4979,0.3263,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516933.5828,3730245.0467,1.5111,0.3765,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516925.5293,3730244.0222,-0.2817,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516925.8698,3730245.1704,-0.2379,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516926.2947,3730245.9711,-0.2028,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516925.5358,3730247.7823,-0.1623,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516926.2648,3730241.5158,0.0553,0.0018,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516925.2733,3730242.5267,-0.3333,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516922.8233,3730248.7043,-0.1979,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516919.3101,3730249.8985,-0.2414,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516915.6089,3730251.1568,-0.2862,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516908.6616,3730249.7014,-0.4881,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516912.7894,3730249.2788,-0.4082,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516906.6380,3730245.7508,-0.6566,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516901.3903,3730246.8938,-0.6985,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516927.0085,3730239.0905,0.5109,0.0396,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516925.5298,3730240.0781,-0.0133,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516879.4235,3730165.4282,0.9580,0.0054,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516879.5049,3730167.4256,0.7532,0.0065,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516880.9723,3730164.3900,1.2228,0.0397,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516882.6115,3730161.7049,1.6500,0.0644,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516882.6079,3730163.5484,1.3889,0.0645,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516867.5042,3730169.7950,0.0914,0.0683,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516867.0023,3730168.8745,0.1219,0.0398,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516875.8910,3730164.1033,0.4648,0.0091,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516874.5144,3730165.0358,0.1368,0.0190,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516875.3654,3730162.8050,0.4956,0.0166,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516879.3671,3730157.7131,-0.0593,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516879.0375,3730158.5952,0.2598,0.0020,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516878.5143,3730159.8561,0.7018,0.0054,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516875.7043,3730161.7277,0.6566,0.0235,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516876.2647,3730160.6579,0.6137,0.0196,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516877.0469,3730159.5952,0.3058,0.0108,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516865.4468,3730168.0188,0.2810,0.0205,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516866.4579,3730167.9889,0.1031,0.0356,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516864.9671,3730167.0993,0.2469,0.0312,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516865.8922,3730170.7778,0.2830,0.0159,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516865.4042,3730169.8693,0.3310,0.0074,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516864.9156,3730168.9685,0.3731,0.0048,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516864.4559,3730168.0621,0.4121,0.0166,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516865.3704,3730171.7433,0.3361,0.0154,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516866.3795,3730171.6937,0.2281,0.0303,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516865.8625,3730172.6207,0.2809,0.0137,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516867.9641,3730170.7507,0.0531,0.0857,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516867.4538,3730171.7665,0.1125,0.0380,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516868.5637,3730169.8187,-0.0059,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516877.9548,3730168.4812,0.4115,0.0021,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516876.3238,3730167.6171,0.2099,0.0267,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516874.6655,3730166.8183,-0.0084,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516896.0077,3730249.6171,-0.6213,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516897.5480,3730244.1591,-0.6660,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516877.1334,3730262.8136,1.0658,0.6366,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516878.3274,3730263.8298,1.0913,0.7320,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516876.6229,3730263.8826,0.9053,0.4905,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516890.6134,3730250.3150,-0.5521,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516886.4410,3730250.1305,-0.3423,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516884.7491,3730251.0903,-0.1333,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516883.5220,3730252.2351,0.0415,0.0155,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516882.7599,3730253.5648,0.1771,0.1573,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516881.2805,3730253.5316,0.3454,0.3474,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516880.6227,3730254.6975,0.4690,0.4023,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516880.3481,3730255.8374,0.5482,0.4585,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516879.3520,3730256.5111,0.6892,0.5394,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516878.4749,3730257.4963,0.8310,0.6282,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516877.5920,3730259.9136,1.0303,0.6839,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516877.4263,3730258.3902,0.9873,0.6707,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516876.2945,3730260.6149,1.0416,0.6201,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516876.0913,3730261.9433,0.9247,0.5747,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516875.2008,3730261.2192,0.8040,0.4640,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516880.1066,3730158.4550,0.6152,0.0986,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516879.7403,3730156.8605,0.9238,0.0161,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516880.1722,3730157.6343,1.7153,0.0352,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516881.1099,3730159.1354,1.6626,0.0646,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516880.1572,3730156.0372,0.9676,0.0294,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516880.5120,3730155.2415,0.5648,0.0144,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516882.6111,3730159.9793,1.6199,0.0765,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516933.7671,3730241.6145,1.4645,0.3226,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516931.7045,3730240.3807,1.1763,0.3473,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516931.2281,3730239.3508,1.0939,0.3395,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516930.0252,3730238.7955,0.9195,0.2817,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516928.5756,3730238.1840,0.7111,0.1930,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516926.8793,3730237.5168,0.4673,0.0846,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516933.2550,3730240.4039,1.3873,0.3242,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516935.2618,3730241.8412,1.2341,0.2875,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516936.1171,3730243.3070,1.1751,0.2623,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516935.6051,3730244.3593,1.3159,0.2963,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516936.8580,3730242.0754,0.9874,0.2119,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516924.0232,3730245.0281,-0.2842,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516924.1871,3730241.3197,-0.3951,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516920.0425,3730245.5914,-0.3582,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516916.0944,3730247.2243,-0.3978,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516911.7857,3730245.9532,-0.5350,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516909.8838,3730242.1650,-0.6962,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516903.6990,3730241.7319,-0.7511,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516925.2539,3730238.4566,0.0849,0.0021,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516923.5468,3730239.7357,-0.4571,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516925.1157,3730236.6559,0.2142,0.0016,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516878.0357,3730170.4008,0.2459,0.0279,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516884.1656,3730160.8366,1.7126,0.0965,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516879.5998,3730169.4921,0.4628,0.0115,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516881.0509,3730166.4252,0.9377,0.0336,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516881.1466,3730168.5119,0.6457,0.0345,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516882.6295,3730165.4666,1.1190,0.0540,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516884.2083,3730162.6540,1.5608,0.0892,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516884.2401,3730164.5501,1.2937,0.0884,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516868.1187,3730168.8204,-0.0579,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516867.5619,3730167.9184,-0.0764,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516873.0649,3730165.9089,-0.2721,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516874.2556,3730163.3669,0.2484,0.0251,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516872.9744,3730164.0616,-0.0459,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516874.3368,3730161.9216,0.3990,0.0206,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516879.4266,3730155.2460,-0.2108,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516879.1228,3730156.0354,-0.4567,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516878.8914,3730156.9098,-0.3441,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516879.8026,3730154.5416,-0.2838,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516878.1904,3730157.4884,-0.3286,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516877.5756,3730158.3836,-0.1164,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516874.7575,3730160.6997,0.3420,0.0167,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516875.5496,3730159.6223,0.0281,0.0123,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516876.1778,3730158.3758,-0.3660,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516866.0244,3730167.0157,0.0569,0.0204,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516867.0716,3730166.9648,-0.0951,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516865.5497,3730166.0098,0.0107,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516864.8644,3730172.7112,0.3882,0.0184,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516864.5115,3730166.0979,0.1972,0.0440,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516863.9951,3730167.1470,0.4194,0.0296,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516864.8670,3730170.8251,0.3930,0.0274,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516864.4007,3730169.9260,0.4450,0.0458,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516863.9401,3730169.0238,0.4840,0.0655,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516863.4851,3730168.1184,0.5228,0.0843,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516864.3714,3730171.7877,0.4432,0.0393,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516866.9137,3730172.6689,0.1697,0.0172,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516865.4927,3730173.6729,0.3182,0.0117,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516866.3436,3730173.4570,0.2280,0.0161,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516869.0573,3730170.7812,-0.0106,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516868.5271,3730171.7715,0.0037,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516868.0181,3730172.8556,0.0486,0.0311,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516869.6085,3730169.8852,-0.0654,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516873.1585,3730167.8018,-0.5026,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516876.4054,3730169.6026,0.0350,0.0097,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516874.7796,3730168.7363,-0.1989,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516876.5737,3730171.4919,-0.1271,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516878.1462,3730172.3189,0.0209,0.0110,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,516898.2682,3730238.9322,-0.6995,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,516892.4000,3730246.1120,-0.5959,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
