BraidHi2000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
30,516836.8382,3729575.6233,0.0450,0.0523,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
31,516843.0604,3729576.4809,-0.0300,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32,516839.8365,3729577.0210,0.0767,0.0785,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33,516801.9257,3729571.7051,-0.2777,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,516802.2505,3729575.3967,-0.3348,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,516805.3391,3729577.4570,-0.2679,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,516808.9846,3729579.0436,-0.1319,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,516809.7202,3729598.9043,0.0013,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,516806.8624,3729599.2800,-0.2862,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,516802.1947,3729601.7007,-0.1546,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,516810.6246,3729583.2343,-0.1326,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,516810.1812,3729588.4119,-0.0797,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,516805.4638,3729601.7784,-0.3679,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,516808.4085,3729601.8324,-0.0305,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,516800.6461,3729604.2545,-0.2635,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,516803.7973,3729604.3375,-0.2417,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,516810.0768,3729593.9257,-0.0629,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,516812.9824,3729598.9519,-0.2820,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,516811.5143,3729601.8617,-0.0315,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,516815.2669,3729586.1293,-0.4185,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,516815.0080,3729591.1401,-0.4297,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
51,516833.1775,3729577.7462,0.0009,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
52,516820.2145,3729584.0633,-0.0837,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
53,516824.9616,3729581.9353,-0.0489,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
54,516829.1589,3729579.8191,-0.0203,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
55,516845.3889,3729580.0968,-0.2028,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
56,516836.9995,3729579.3182,0.0509,0.0903,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
57,516841.0554,3729579.8923,0.0832,0.0038,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516782.7239,3729612.9638,-0.0023,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516790.7647,3729609.8882,0.0410,0.0022,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516792.3309,3729607.1585,-0.0639,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516787.6095,3729609.9888,0.1254,0.0357,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516784.4518,3729610.0694,-0.0535,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516799.3348,3729573.9414,-0.2750,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516797.5844,3729571.6646,-0.3041,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516799.3593,3729576.5353,-0.3121,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516797.2068,3729604.2769,-0.5605,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516798.9293,3729601.5948,-0.4610,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516801.8564,3729579.1044,-0.3805,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516805.4073,3729581.5233,-0.1120,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516805.5849,3729596.1729,-0.0664,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516803.6229,3729598.8325,-0.1671,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516800.5210,3729598.8801,-0.1981,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516805.2276,3729591.0058,-0.0249,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516805.3863,3729585.9560,-0.0724,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516806.9663,3729604.4083,-0.4939,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516810.0476,3729604.5027,-0.0829,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516795.4517,3729607.0835,-0.6597,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516798.9357,3729606.9519,-0.4736,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516802.2854,3729606.8951,-0.1369,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516805.4665,3729606.9800,-0.3439,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516793.8742,3729609.8533,-0.3031,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516780.9232,3729615.9508,-0.0022,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516786.0616,3729612.7922,-0.0430,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516789.1431,3729612.7563,0.0365,0.0036,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516784.2426,3729615.7044,-0.0723,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516792.2466,3729612.6855,-0.1767,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516777.7467,3729648.3132,0.4549,0.7773,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516778.7799,3729647.4601,-0.1585,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516778.7006,3729648.5599,-0.0091,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516815.0179,3729596.1766,-0.4885,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516816.1054,3729599.2310,-0.5792,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516814.5201,3729601.8317,-0.5716,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516812.9177,3729604.4662,-0.2294,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516819.7475,3729588.7035,-0.1360,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516819.5664,3729593.8309,-0.2274,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516833.3200,3729581.7322,0.0445,0.0064,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516824.5533,3729586.3550,-0.0275,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516828.9441,3729584.0360,-0.0040,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516842.2671,3729582.8767,0.0181,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516845.3482,3729584.9902,-0.2312,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516845.3236,3729587.9231,-0.1859,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516837.8430,3729583.4691,0.0315,0.1576,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516772.6505,3729656.5962,0.5126,2.6682,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516779.4433,3729613.0534,0.1742,0.1767,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516781.1988,3729610.1347,0.0523,0.0241,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516793.9977,3729604.3392,-0.4524,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516789.1789,3729607.1922,0.1140,0.0229,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516790.7771,3729604.4524,-0.0159,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516786.0293,3729607.2741,0.0961,0.0249,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516782.8431,3729607.3363,-0.1404,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516793.8658,3729571.6299,-0.2284,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516796.0293,3729575.1491,-0.3429,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516797.8222,3729579.2118,-0.3353,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516795.6075,3729601.5523,-0.6296,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516797.3589,3729598.6938,-0.5146,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516800.3253,3729583.3770,-0.4176,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516800.5300,3729593.8827,-0.1175,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516800.5360,3729588.5369,-0.2988,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516779.2383,3729618.7569,-0.3574,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516777.6590,3729621.5205,-0.2946,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516777.6784,3729615.9344,0.2190,0.0801,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516776.1186,3729613.1154,0.4219,0.6032,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516778.0068,3729646.8918,0.2040,0.2589,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516777.0582,3729647.6774,0.5285,1.2416,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516776.2478,3729649.1154,0.5525,1.9278,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516775.8281,3729650.8402,0.6374,2.0867,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516774.2390,3729651.8325,0.7592,2.4064,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516772.6526,3729654.7130,0.6392,2.5346,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516771.0502,3729655.6243,0.3918,2.1788,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516774.2256,3729653.7658,0.7686,2.4963,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516774.2087,3729655.6673,0.6666,2.8404,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516774.2685,3729657.5937,0.7232,2.5897,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516808.4984,3729607.0973,-0.3429,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516811.5078,3729607.1321,0.0549,0.0001,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516797.1339,3729609.7512,-0.5315,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516800.7239,3729609.5600,-0.4139,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516803.9408,3729609.6006,-0.1602,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516807.1031,3729609.6422,-0.4117,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516795.3628,3729612.5913,-0.5528,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516775.7748,3729652.7900,0.6182,2.3442,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516782.4345,3729618.5954,-0.3185,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516780.6611,3729621.4181,-0.5447,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516779.0982,3729624.2996,-0.6551,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516787.5627,3729615.5790,0.0100,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516790.5864,3729615.5677,-0.1975,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516785.8399,3729618.3653,-0.1322,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516778.2210,3729645.5836,-0.0179,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516793.7025,3729615.4637,-0.5589,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516779.0663,3729646.3384,-0.1789,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516777.5188,3729649.8679,0.5056,0.9674,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516777.3670,3729651.8010,0.4799,1.5176,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516779.6859,3729647.2076,-0.2168,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516779.8942,3729648.2380,-0.2369,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516779.2401,3729649.4483,-0.2455,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516819.0728,3729598.7895,-0.3507,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516822.4125,3729598.8242,-0.1026,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516817.6137,3729601.7722,-0.5118,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516815.9994,3729604.4610,-0.6759,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516814.3896,3729607.1007,-0.5638,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516825.5206,3729599.1060,0.0802,0.0051,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516824.2998,3729591.1885,0.0031,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516824.3925,3729596.0449,0.0444,0.0025,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516833.2235,3729586.1143,0.0945,0.0264,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516828.7401,3729588.6682,0.0375,0.0162,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516841.0688,3729586.2315,0.0826,0.0126,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516843.2200,3729588.3949,0.0151,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516845.3031,3729590.3742,-0.1624,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516837.1057,3729588.3213,0.0084,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516774.3214,3729659.5080,0.7952,2.4008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516772.6944,3729658.5133,0.6161,2.2232,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516771.1007,3729657.5171,0.4021,1.9502,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516769.5266,3729656.5168,0.4013,1.6569,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516777.6053,3729627.0468,-0.3665,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516776.1056,3729624.3760,-0.2537,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516790.1239,3729571.5950,-0.1603,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516777.8062,3729610.1958,0.2329,0.4511,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516779.5034,3729607.4014,0.1263,0.0740,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516774.4123,3729610.2080,0.5527,0.7928,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516792.4763,3729601.6508,-0.3800,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516787.7123,3729604.4678,0.1828,0.0358,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516789.3203,3729601.7296,0.0223,0.0011,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516784.5131,3729604.5552,0.0592,0.0131,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516781.2580,3729604.6547,-0.0770,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516788.3156,3729574.2553,-0.0686,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516791.7602,3729575.4253,-0.2593,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516794.3996,3729578.2466,-0.3723,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516795.1271,3729582.0057,-0.4636,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516793.9612,3729598.6989,-0.5849,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516795.5671,3729595.8393,-0.6078,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516795.5637,3729586.3316,-0.5441,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516795.5531,3729591.1771,-0.5702,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516776.0914,3729618.7275,0.1551,0.1141,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516774.4470,3729621.5704,0.2600,0.0647,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516774.4490,3729615.9822,0.5022,1.1020,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516772.8062,3729613.0961,0.6369,1.3430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516777.3792,3729643.7047,0.2491,0.8810,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516777.0395,3729644.9748,0.4373,1.0049,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516776.9231,3729646.3827,0.5336,1.2275,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516775.5928,3729647.7802,0.6163,1.9796,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516774.2847,3729649.7834,0.6925,2.4498,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516772.7036,3729652.8409,0.7892,2.2980,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516772.7367,3729651.0213,0.7668,2.4678,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516771.0724,3729653.7090,0.5086,1.9643,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516769.4881,3729654.5802,0.3683,1.7210,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516767.8730,3729655.5018,0.5107,1.8386,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516775.7569,3729654.7375,0.5930,2.6726,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516775.7786,3729656.6769,0.6755,2.6119,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516775.8535,3729658.6038,0.7802,2.4896,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516775.8832,3729660.4968,0.8150,2.5124,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516810.1737,3729609.7662,-0.1537,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516812.8770,3729609.7305,-0.2220,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516798.8463,3729612.4690,-0.4455,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516802.3272,3729612.3434,-0.3858,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516805.5959,3729612.2850,-0.2468,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516808.6706,3729612.3738,-0.4046,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516796.9803,3729615.3800,-0.4667,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516777.3332,3729653.7719,0.4182,2.0516,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516783.9520,3729621.2910,-0.2343,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516782.1375,3729624.1826,-0.2696,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516779.0275,3729629.6898,-0.5381,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516780.4461,3729626.9815,-0.4878,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516789.0635,3729618.2791,0.0837,0.0039,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516792.1242,3729618.2467,-0.3703,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516787.3322,3729621.1288,-0.1026,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516778.5710,3729644.1509,-0.0961,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516779.5645,3729644.9740,-0.1882,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516795.1703,3729618.2437,-0.4821,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516780.2305,3729646.0977,-0.2408,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516778.8549,3729650.9673,0.0010,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516778.8329,3729652.7917,-0.0490,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516780.6656,3729647.2835,-0.2759,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516780.3375,3729650.1927,-0.2960,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516780.6897,3729648.6505,-0.2938,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516820.8441,3729601.7350,-0.2660,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516824.0731,3729601.7291,0.0007,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516819.1535,3729604.4360,-0.4294,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516817.5026,3729607.0681,-0.5528,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516815.8633,3729609.7067,-0.6329,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516826.9334,3729601.6439,0.1313,0.0168,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516828.2437,3729598.6431,0.0831,0.0179,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516828.6221,3729593.7793,0.0862,0.0211,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516832.9699,3729591.0031,-0.0233,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516840.3466,3729590.5788,0.0556,0.1191,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516843.0310,3729591.7360,0.0470,0.0043,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516845.2761,3729593.6111,-0.1168,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516837.2319,3729593.4273,0.0152,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516774.3795,3729661.4161,0.7570,2.4502,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516772.7534,3729660.4300,0.5569,2.1867,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516771.1468,3729659.4323,0.3453,1.8214,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
