BraidHi5000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
57,516841.0552,3729579.8924,-0.0808,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516782.7238,3729612.9638,0.2176,0.8200,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516790.7646,3729609.8883,0.3975,0.0625,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516792.3307,3729607.1584,0.1354,0.0108,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516787.6094,3729609.9890,0.3823,0.2098,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516784.4518,3729610.0696,0.3430,0.2690,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516799.3348,3729573.9414,0.0907,0.9760,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516797.5844,3729571.6645,-0.0449,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516799.3592,3729576.5355,0.0721,1.7042,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516797.2069,3729604.2769,-0.2080,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516798.9294,3729601.5949,-0.0910,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516801.8562,3729579.1044,0.1054,0.1489,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516805.4074,3729581.5233,0.1859,0.1257,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516805.5848,3729596.1729,0.0539,0.1700,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516803.6229,3729598.8325,-0.0406,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516800.5211,3729598.8800,0.0142,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516805.2274,3729591.0058,0.1573,0.1853,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516805.3865,3729585.9560,0.2171,0.1045,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516806.9664,3729604.4084,0.0290,0.0222,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516810.0477,3729604.5027,0.2020,0.2175,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516795.4518,3729607.0834,-0.3334,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516798.9356,3729606.9518,-0.1369,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516802.2854,3729606.8951,-0.0366,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516805.4666,3729606.9801,-0.0302,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516793.8742,3729609.8533,-0.0734,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516780.9232,3729615.9509,0.1405,0.2773,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516786.0617,3729612.7922,0.3062,0.4115,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516789.1432,3729612.7564,0.2668,0.0961,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516784.2424,3729615.7044,0.1706,0.2910,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516792.2465,3729612.6856,0.0618,0.0088,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516777.7466,3729648.3133,0.5774,1.5946,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516778.7798,3729647.4602,0.1990,1.2671,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516778.7006,3729648.5600,0.3164,1.0719,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516815.0180,3729596.1766,-0.3512,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516816.1054,3729599.2310,-0.3409,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516814.5200,3729601.8316,-0.3776,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516812.9177,3729604.4662,-0.1199,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516819.7475,3729588.7034,-0.1780,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516819.5663,3729593.8312,-0.2246,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516833.3200,3729581.7322,0.1007,0.1923,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516824.5533,3729586.3550,0.0336,0.0081,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516828.9442,3729584.0359,0.2405,0.1774,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516842.2672,3729582.8768,-0.2346,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516845.3480,3729584.9902,-0.5668,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
