Braidhi125r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
34,516940.2137,3730238.9745,0.3575,0.0255,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,516943.2838,3730238.6723,0.0351,0.0007,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,516935.4702,3730238.9670,0.9235,0.1348,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,516933.0745,3730237.6947,1.1985,0.1006,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,516930.1530,3730237.2486,0.7919,0.0775,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,516937.8611,3730237.4927,0.5337,0.0687,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,516928.7953,3730234.6900,0.5618,0.0911,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,516924.9625,3730234.5520,0.0387,0.0064,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,516923.1977,3730237.7031,-0.6185,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,516921.5878,3730234.4591,-0.7832,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,516921.5883,3730241.3981,-0.5726,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,516919.9306,3730245.6243,-0.4818,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,516911.6838,3730252.4910,-0.4614,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,516916.0210,3730247.2169,-0.5255,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,516912.7343,3730249.2593,-0.5383,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,516885.0277,3730261.5521,0.1190,0.0661,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,516908.1227,3730253.7015,-0.5031,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
51,516905.0814,3730254.7353,-0.5372,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
52,516889.0068,3730260.1996,-0.3250,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
53,516886.8605,3730260.9293,-0.0771,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
54,516891.1106,3730259.4844,-0.5688,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
55,516949.3754,3730239.6783,-0.7234,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
56,516946.4068,3730237.7152,-0.3915,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
57,516940.7640,3730236.3485,0.2192,0.0026,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516943.7317,3730235.6741,-0.0967,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516935.2524,3730235.8108,0.7871,0.1490,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516932.3577,3730234.7332,1.0531,0.0846,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516938.0668,3730234.3440,0.4135,0.0821,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516930.9618,3730231.6788,0.8091,0.1326,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516927.1357,3730231.7446,0.2903,0.0067,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516922.7933,3730230.3643,-0.3391,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516918.2207,3730237.5742,-0.7786,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516918.0466,3730232.3383,-0.9556,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516918.1414,3730227.4430,-1.1110,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516915.9763,3730242.6006,-0.6716,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516908.6019,3730249.6838,-0.6178,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516911.6938,3730245.9290,-0.6668,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516884.7248,3730260.0053,0.1044,0.0101,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516882.8841,3730262.2808,0.4035,0.1159,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516880.6106,3730263.0537,0.6845,0.2359,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516904.6564,3730252.3308,-0.6222,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516901.5580,3730255.9330,-0.5748,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516897.7975,3730257.2114,-0.6130,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516890.2917,3730258.5186,-0.5216,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516887.3569,3730258.5402,-0.2173,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516894.0635,3730258.4807,-0.6483,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516953.5408,3730238.2623,-1.2850,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516949.5156,3730236.0088,-0.8385,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516946.5146,3730234.8053,-0.4822,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516941.4764,3730233.2447,0.0576,0.0029,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516944.5306,3730232.8299,-0.2782,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516934.8302,3730232.0160,0.6478,0.1791,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516938.9112,3730231.2036,0.2326,0.0057,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516932.6803,3730228.7591,0.8170,0.2186,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516928.2149,3730227.5495,0.3665,0.0065,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516923.0120,3730224.9064,-0.3969,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516917.9645,3730222.2410,-0.8997,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516957.2334,3730237.0070,-1.1536,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516893.9413,3730153.3714,-0.0371,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516892.3492,3730156.3164,0.7524,0.0119,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516913.2869,3730239.0304,-0.8496,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516913.3224,3730234.8716,-0.9840,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516913.3155,3730230.0162,-1.0681,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516913.4405,3730224.7262,-1.1181,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516913.2813,3730219.3969,-1.1691,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516904.3798,3730249.1456,-0.7282,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516909.8157,3730242.1273,-0.8303,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516906.5761,3730245.7029,-0.7900,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516884.3734,3730257.6687,0.0534,0.0042,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516882.1043,3730259.7760,0.3991,0.1115,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516880.0665,3730261.4756,0.6910,0.2397,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516878.3319,3730263.8284,0.9754,0.2638,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516875.9591,3730264.6350,0.6228,0.1208,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516900.5736,3730251.3868,-0.7395,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516896.9595,3730254.2338,-0.7254,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516890.1265,3730256.4082,-0.5849,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516887.0404,3730256.2427,-0.2762,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516892.6827,3730253.7850,-0.6718,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516824.4271,3730282.1525,0.2241,0.0446,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516821.2297,3730283.2393,0.5640,0.1233,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516892.2625,3730150.5147,-0.3373,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516886.0300,3730147.1423,-0.0949,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516884.4027,3730144.6614,0.0596,0.0293,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516883.1590,3730141.8771,0.0959,0.0034,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516883.1129,3730139.9772,0.0752,0.0225,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516895.5193,3730150.5355,-0.4958,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516956.3820,3730234.6473,-1.1354,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516952.2323,3730233.6320,-1.2375,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516955.1938,3730231.5335,-1.1119,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516948.0200,3730231.5757,-0.7630,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516943.0436,3730229.3985,-0.2266,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516937.4244,3730227.4258,0.2511,0.0053,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516932.4416,3730224.5979,0.6317,0.2908,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516928.0886,3730222.1961,0.2490,0.0147,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516922.9542,3730219.5119,-0.2047,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516917.9280,3730216.7375,-0.6353,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516913.0216,3730213.9156,-1.0370,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516895.6559,3730156.3395,0.2441,0.0044,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516897.1596,3730153.5264,-0.3062,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516960.9969,3730235.7278,-1.0203,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516964.8603,3730234.4145,-0.8818,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516886.4841,3730149.1223,-0.0160,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516888.9675,3730150.4072,-0.0897,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516890.5487,3730153.3377,0.3306,0.0064,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516886.3203,3730151.1060,0.2773,0.4188,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516888.9213,3730156.2511,1.0791,0.1157,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516884.4849,3730146.2352,0.1741,0.0713,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516884.4621,3730148.1942,0.3033,0.4925,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516881.5532,3730137.0654,0.2692,0.3098,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516881.4630,3730138.9807,0.3007,0.4725,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516882.9897,3730143.6443,0.2902,0.1873,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516882.8308,3730145.4560,0.2467,0.7681,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516881.4262,3730140.8855,0.3153,0.5782,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516881.3688,3730142.7265,0.3308,0.7066,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516894.0100,3730159.1936,0.8959,0.0103,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516890.7149,3730159.1365,1.5089,0.0651,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516887.3724,3730159.1404,1.4470,0.0418,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516908.4793,3730237.8442,-0.9633,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516908.3606,3730232.8511,-0.9924,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516908.3514,3730227.5802,-1.0374,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516908.3578,3730222.1566,-1.0873,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516908.3940,3730211.0147,-1.1871,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516908.4286,3730216.5794,-1.1392,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516901.3754,3730246.8179,-0.8266,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516903.6775,3730241.6626,-0.8840,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516885.1022,3730254.9338,-0.1340,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516882.7267,3730255.8295,0.1640,0.0180,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516881.4808,3730257.7341,0.3867,0.1281,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516881.0483,3730256.2276,0.3724,0.1418,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516877.4514,3730261.3872,0.9869,0.2470,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516879.0527,3730259.0510,0.7163,0.2467,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516875.5857,3730263.1445,0.6457,0.1213,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516875.1470,3730261.1640,0.6817,0.1404,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516873.4185,3730265.4986,0.0998,0.0127,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516870.7511,3730266.4054,-0.3681,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516869.0560,3730265.4247,-0.6082,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516868.0943,3730267.3086,-0.7734,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516896.0605,3730249.5068,-0.7422,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516888.3987,3730253.3755,-0.5241,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516890.7178,3730250.1796,-0.6668,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516826.1258,3730281.5751,0.0366,0.0068,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516822.8211,3730282.6983,0.3953,0.1073,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516823.9776,3730281.0652,0.1658,0.0448,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516820.8782,3730282.0979,0.4923,0.1138,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516819.5602,3730283.8068,0.8133,0.1468,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516817.8697,3730284.3815,1.1776,0.1782,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516893.9917,3730147.6379,-0.5907,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516890.9286,3730147.6700,-0.4355,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516888.1596,3730147.3938,-0.4451,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516886.6566,3730144.9470,-0.3718,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516885.1111,3730143.0117,-0.1717,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516883.2027,3730138.0383,0.0308,0.0530,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516885.1808,3730140.9362,-0.2102,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516884.7126,3730139.0796,-0.1791,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516883.3756,3730136.1407,-0.0326,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516881.6648,3730135.1954,0.1936,0.1702,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516898.8053,3730150.5626,-0.3272,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516897.1350,3730147.7172,-0.4707,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516959.2671,3730231.7646,-0.9973,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516956.4690,3730228.2657,-1.0151,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516951.7252,3730229.2094,-1.1693,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516947.7244,3730226.7813,-0.8504,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516942.5477,3730224.6075,-0.3257,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516937.3541,3730221.9752,0.0732,0.0069,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516932.4447,3730219.5883,0.5425,0.3196,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516927.9102,3730216.7632,0.4161,0.0824,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516922.8686,3730213.9416,0.0436,0.0145,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516917.9562,3730211.1251,-0.3639,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516912.9374,3730208.3640,-0.7781,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516908.2636,3730205.6126,-1.0611,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516897.3457,3730159.3920,0.1848,0.0051,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516898.8063,3730156.5088,-0.1090,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516900.5602,3730153.5860,-0.0934,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516972.7698,3730231.7257,-0.5909,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516963.8225,3730231.8100,-0.8646,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516968.7951,3730233.0768,-0.7378,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516976.7494,3730230.3727,-0.4428,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516981.0063,3730228.9258,-1.0457,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516884.5527,3730150.1307,0.2906,1.0881,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516887.0185,3730153.4956,0.6833,0.2313,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516884.6084,3730152.1343,0.2432,0.8694,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516885.5440,3730156.4342,1.0561,0.0520,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516884.1446,3730159.1504,1.3850,0.0319,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516880.0442,3730134.2525,0.2985,0.4878,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516882.7468,3730147.2650,0.2426,1.0901,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516882.6972,3730149.1171,0.2718,0.8767,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516879.9428,3730136.1578,0.2878,0.6360,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516879.8364,3730138.0568,0.3149,0.6855,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516879.7728,3730139.9413,0.3350,0.7055,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516881.2301,3730144.5630,0.3261,0.8997,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516881.1154,3730146.4444,0.2749,0.8397,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516879.7127,3730141.8248,0.3484,0.6337,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516879.6180,3730143.7040,0.3467,0.4770,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516895.5700,3730162.2067,0.9935,0.0166,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516892.4390,3730162.1085,1.4851,0.0631,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516889.0467,3730161.8926,1.5064,0.0425,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516885.7987,3730161.7476,1.5244,0.0376,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516882.6188,3730161.7413,1.4899,0.0342,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516903.3585,3730235.9809,-0.9145,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516903.3178,3730230.5337,-0.9561,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516903.3325,3730225.0392,-1.0060,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516903.3673,3730202.6470,-0.8968,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516903.4344,3730208.2611,-1.1213,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516903.3815,3730219.4693,-1.0550,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516903.4194,3730213.8640,-1.0976,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516897.5546,3730244.0657,-0.7937,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516898.2723,3730238.8585,-0.8350,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516885.1257,3730252.5020,-0.2240,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516882.7817,3730253.4510,0.0627,0.0024,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516880.5976,3730254.5722,0.3548,0.1420,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516879.3032,3730256.3994,0.5786,0.2354,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516876.1432,3730259.1163,0.9938,0.2152,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516876.9009,3730256.7405,0.8727,0.2261,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516872.8811,3730262.3388,0.1950,0.0035,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516873.2853,3730259.5754,0.4313,0.0775,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516870.0874,3730263.4975,-0.3643,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,516866.8428,3730264.7905,-0.8329,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
