BraidHi2500r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
33,516801.9259,3729571.7050,-0.1304,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34,516802.2505,3729575.3968,-0.1881,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35,516805.3391,3729577.4571,-0.1244,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36,516808.9847,3729579.0438,0.0033,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37,516809.7201,3729598.9042,0.1124,0.0030,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38,516806.8624,3729599.2800,-0.1729,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
39,516802.1947,3729601.7007,-0.0307,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40,516810.6247,3729583.2343,-0.0029,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
41,516810.1814,3729588.4118,0.0494,0.0022,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
42,516805.4638,3729601.7784,-0.2527,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
43,516808.4086,3729601.8324,0.0745,0.0019,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
44,516800.6461,3729604.2544,-0.1398,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
45,516803.7974,3729604.3375,-0.1244,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
46,516810.0767,3729593.9258,0.0589,0.0012,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
47,516812.9823,3729598.9518,-0.1782,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
48,516811.5143,3729601.8617,0.0702,0.0027,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
49,516815.2669,3729586.1293,-0.3178,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
50,516815.0079,3729591.1400,-0.3338,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
51,516833.1775,3729577.7461,0.0128,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
52,516820.2145,3729584.0633,-0.0147,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
53,516824.9616,3729581.9354,-0.0080,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
54,516829.1589,3729579.8191,-0.0058,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
55,516845.3889,3729580.0967,-0.1877,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
56,516836.9994,3729579.3184,0.0669,0.1604,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
57,516841.0554,3729579.8924,0.0956,0.0036,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
58,516782.7240,3729612.9637,0.0670,0.1690,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516790.7646,3729609.8881,0.1807,0.0075,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516792.3309,3729607.1585,0.0792,0.0016,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516787.6094,3729609.9888,0.2733,0.0626,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516784.4517,3729610.0696,0.0773,0.2202,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516799.3349,3729573.9414,-0.1278,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516797.5843,3729571.6647,-0.1569,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516799.3592,3729576.5354,-0.1655,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516797.2068,3729604.2769,-0.4312,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516798.9294,3729601.5948,-0.3308,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516801.8563,3729579.1044,-0.2343,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516805.4074,3729581.5233,0.0306,0.0008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516805.5848,3729596.1730,0.0540,0.0008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516803.6229,3729598.8325,-0.0437,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516800.5211,3729598.8800,-0.0679,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516805.2275,3729591.0057,0.1064,0.0017,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516805.3864,3729585.9559,0.0669,0.0009,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516806.9663,3729604.4084,-0.3848,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516810.0476,3729604.5026,0.0210,0.0045,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516795.4519,3729607.0834,-0.5322,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516798.9356,3729606.9519,-0.3515,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516802.2855,3729606.8951,-0.0197,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516805.4664,3729606.9800,-0.2333,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516793.8742,3729609.8534,-0.1844,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516780.9232,3729615.9509,0.0435,0.0294,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516786.0616,3729612.7921,0.0855,0.0908,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516789.1432,3729612.7563,0.1765,0.0169,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516784.2425,3729615.7044,-0.0492,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516792.2466,3729612.6855,-0.0741,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516777.7467,3729648.3132,0.5523,1.0277,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516778.7798,3729647.4602,-0.0888,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516778.7007,3729648.5600,0.1173,0.4012,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516815.0180,3729596.1766,-0.3981,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516816.1055,3729599.2310,-0.4998,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516814.5200,3729601.8315,-0.4822,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516812.9178,3729604.4661,-0.1303,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516819.7476,3729588.7034,-0.0747,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516819.5664,3729593.8310,-0.1733,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516833.3199,3729581.7323,0.0594,0.0448,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516824.5532,3729586.3548,0.0021,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516828.9441,3729584.0359,0.0108,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516842.2671,3729582.8767,0.0320,0.0089,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516845.3481,3729584.9901,-0.2222,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516845.3236,3729587.9230,-0.1643,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516837.8431,3729583.4690,0.0476,0.2262,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516772.6505,3729656.5963,0.5980,2.7805,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516779.4432,3729613.0534,0.2282,0.2373,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516781.1988,3729610.1345,0.1074,0.2875,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516793.9979,3729604.3392,-0.3180,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516789.1791,3729607.1923,0.2610,0.0732,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516790.7770,3729604.4525,0.1338,0.0024,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516786.0293,3729607.2741,0.2407,0.1050,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516782.8432,3729607.3362,-0.0655,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516793.8657,3729571.6298,-0.0803,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516796.0293,3729575.1490,-0.1987,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516797.8222,3729579.2118,-0.1897,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516795.6076,3729601.5523,-0.4944,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516797.3588,3729598.6937,-0.3789,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516800.3254,3729583.3770,-0.2719,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516800.5300,3729593.8828,0.0175,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516800.5359,3729588.5368,-0.1570,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516779.2383,3729618.7568,-0.2747,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516777.6590,3729621.5205,-0.2614,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516777.6785,3729615.9344,0.2718,0.1692,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516776.1187,3729613.1155,0.4804,0.7288,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516778.0068,3729646.8917,0.2971,0.7562,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516777.0583,3729647.6775,0.6210,1.4334,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516776.2480,3729649.1154,0.6377,2.0213,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516775.8281,3729650.8401,0.6949,2.2697,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516774.2389,3729651.8326,0.8129,2.6180,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516772.6525,3729654.7129,0.6982,2.7702,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516771.0502,3729655.6241,0.4677,2.4094,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516774.2256,3729653.7658,0.7994,2.7810,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516774.2086,3729655.6671,0.7465,2.9516,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516774.2684,3729657.5937,0.8075,2.6764,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516808.4986,3729607.0974,-0.2407,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
134,516811.5079,3729607.1320,0.1518,0.0020,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
135,516797.1340,3729609.7512,-0.4143,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
136,516800.7238,3729609.5599,-0.2988,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
137,516803.9409,3729609.6004,-0.0494,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
138,516807.1029,3729609.6423,-0.3077,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
139,516795.3630,3729612.5914,-0.4458,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
140,516775.7749,3729652.7900,0.6319,2.7034,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
141,516782.4343,3729618.5953,-0.2672,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
142,516780.6611,3729621.4179,-0.4865,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
143,516779.0982,3729624.2997,-0.5943,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
144,516787.5627,3729615.5788,0.0918,0.0184,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
145,516790.5865,3729615.5677,-0.1196,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
146,516785.8398,3729618.3654,-0.0876,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
147,516778.2210,3729645.5837,0.1036,0.1268,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
148,516793.7025,3729615.4638,-0.4677,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
149,516779.0663,3729646.3384,-0.0491,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
150,516777.5190,3729649.8679,0.5769,1.2170,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
151,516777.3669,3729651.8008,0.4891,1.8908,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
152,516779.6860,3729647.2077,-0.1163,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
153,516779.8943,3729648.2381,-0.1292,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
154,516779.2401,3729649.4481,-0.1400,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
155,516819.0727,3729598.7893,-0.2966,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516822.4124,3729598.8243,-0.0819,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516817.6136,3729601.7721,-0.4452,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516815.9993,3729604.4610,-0.5971,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516814.3897,3729607.1007,-0.4751,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516825.5206,3729599.1059,0.0877,0.0117,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516824.2997,3729591.1887,0.0095,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516824.3925,3729596.0450,0.0540,0.0028,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516833.2234,3729586.1142,0.1127,0.0413,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516828.7400,3729588.6682,0.0478,0.0603,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516841.0690,3729586.2314,0.1027,0.0223,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516843.2201,3729588.3947,0.0423,0.0031,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516845.3031,3729590.3741,-0.1432,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516837.1058,3729588.3212,0.0209,0.0765,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516774.3213,3729659.5080,0.8844,2.4909,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516772.6945,3729658.5132,0.7012,2.3629,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516771.1007,3729657.5171,0.4879,2.1511,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516769.5266,3729656.5167,0.4854,1.9267,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516777.6053,3729627.0467,-0.2877,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516776.1056,3729624.3759,-0.1972,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516790.1239,3729571.5950,0.0148,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516777.8062,3729610.1960,0.2950,0.6473,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516779.5035,3729607.4015,0.1917,0.4196,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516774.4125,3729610.2079,0.6299,0.9944,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516792.4763,3729601.6507,-0.2407,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516787.7123,3729604.4679,0.3311,0.1111,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516789.3203,3729601.7295,0.1665,0.0051,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516784.5130,3729604.5554,0.2067,0.0555,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516781.2580,3729604.6547,0.0222,0.2676,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516788.3157,3729574.2552,0.0621,0.0314,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516791.7601,3729575.4253,-0.1291,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516794.3995,3729578.2467,-0.2312,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516795.1270,3729582.0058,-0.3191,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516793.9612,3729598.6989,-0.4442,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516795.5669,3729595.8394,-0.4677,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516795.5636,3729586.3317,-0.3988,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516795.5531,3729591.1769,-0.4270,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516776.0915,3729618.7276,0.2018,0.1430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516774.4469,3729621.5704,0.3416,0.2925,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516774.4490,3729615.9823,0.5600,1.3135,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516772.8061,3729613.0962,0.6985,1.6195,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516777.3792,3729643.7045,0.3192,1.3432,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516777.0395,3729644.9749,0.4902,1.3992,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516776.9231,3729646.3829,0.6287,1.4779,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516775.5930,3729647.7802,0.7053,2.0554,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516774.2849,3729649.7835,0.7625,2.5928,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516772.7036,3729652.8410,0.8420,2.5478,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516772.7369,3729651.0214,0.8308,2.6584,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516771.0723,3729653.7090,0.5725,2.2729,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516769.4882,3729654.5803,0.4447,2.0181,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516767.8731,3729655.5018,0.5936,2.0801,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516775.7567,3729654.7375,0.6450,2.8864,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516775.7786,3729656.6769,0.7659,2.6955,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516775.8535,3729658.6039,0.8712,2.5331,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516775.8830,3729660.4968,0.8929,2.6049,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516810.1738,3729609.7662,-0.0576,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516812.8769,3729609.7305,-0.1290,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516798.8463,3729612.4690,-0.3357,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516802.3272,3729612.3434,-0.2766,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516805.5961,3729612.2850,-0.1420,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516808.6707,3729612.3739,-0.3084,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516796.9803,3729615.3800,-0.3663,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516777.3330,3729653.7719,0.4445,2.3734,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516783.9520,3729621.2911,-0.1796,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516782.1375,3729624.1825,-0.2052,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516779.0276,3729629.6897,-0.4515,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516780.4462,3729626.9815,-0.4129,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516789.0635,3729618.2791,0.1424,0.0084,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516792.1242,3729618.2468,-0.2997,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516787.3321,3729621.1289,-0.0580,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516778.5711,3729644.1509,-0.0611,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516779.5643,3729644.9740,-0.0956,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516795.1702,3729618.2436,-0.3944,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516780.2305,3729646.0976,-0.1354,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516778.8549,3729650.9672,0.0198,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516778.8330,3729652.7917,-0.0411,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516780.6654,3729647.2835,-0.1738,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516780.3374,3729650.1927,-0.2191,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516780.6897,3729648.6506,-0.1957,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516820.8441,3729601.7349,-0.2274,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516824.0730,3729601.7291,0.0093,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516819.1534,3729604.4360,-0.3742,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516817.5026,3729607.0682,-0.4837,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516815.8633,3729609.7067,-0.5534,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516826.9335,3729601.6440,0.1395,0.0267,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516828.2436,3729598.6432,0.0925,0.0330,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516828.6221,3729593.7792,0.0913,0.0366,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516832.9698,3729591.0032,-0.0080,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516840.3466,3729590.5789,0.0714,0.1960,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516843.0311,3729591.7360,0.0600,0.0011,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516845.2761,3729593.6111,-0.0858,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516837.2320,3729593.4273,0.0419,0.0289,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516774.3796,3729661.4162,0.8264,2.5999,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516772.7532,3729660.4300,0.6440,2.3157,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516771.1468,3729659.4324,0.4345,2.0180,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,516769.5846,3729658.4294,0.5183,1.7468,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
