Braidhi33r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
165,516897.1637,3730153.5078,-0.3987,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516902.2793,3730156.6264,0.0288,0.0008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516905.5095,3730156.7615,0.0674,0.0040,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516918.3765,3730237.5873,-0.9033,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516918.1331,3730232.4173,-1.0809,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516917.8385,3730199.8858,-0.0973,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516918.1621,3730227.4820,-1.2342,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516917.9454,3730205.5507,-0.2303,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516917.9545,3730222.2578,-1.0216,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516917.9512,3730211.1358,-0.5394,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516917.9142,3730216.7474,-0.7685,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516916.0904,3730242.5919,-0.8073,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516908.6615,3730249.7015,-0.7798,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516911.7859,3730245.9533,-0.8156,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516884.7421,3730260.0227,-0.1705,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516882.9046,3730262.2739,0.1029,0.0206,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516880.6173,3730263.0514,0.3953,0.0998,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516904.6847,3730252.3521,-0.7992,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516901.5235,3730255.9446,-0.7680,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516897.6992,3730257.2447,-0.8224,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516890.1706,3730258.5888,-0.7483,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516887.2885,3730258.5831,-0.4675,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516893.9208,3730258.5293,-0.8751,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516898.8583,3730139.4780,-0.4225,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516895.6322,3730139.6465,-0.3949,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516892.4597,3730139.5107,-1.0268,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516889.4594,3730134.9126,-0.5380,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516890.9836,3730136.6201,-0.7885,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516887.9864,3730133.9275,-0.5433,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516886.4234,3730132.6393,-0.2738,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516884.8148,3730131.5622,-0.2115,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516908.9167,3730150.7769,-0.1901,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516907.2258,3730147.8280,-0.3357,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516905.5168,3730144.9622,-0.4930,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516903.7953,3730142.1335,-0.4625,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516902.2215,3730139.3946,-0.4413,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516965.8379,3730220.5247,-0.6913,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516961.3583,3730218.0062,-0.7741,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516956.3985,3730215.9983,-0.9139,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516951.2966,3730213.6106,-1.0598,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516946.8284,3730211.2321,-0.7081,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516942.1035,3730208.5592,-0.3763,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516937.1447,3730205.6374,-0.2411,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516932.1897,3730202.7963,-0.0803,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516927.2358,3730200.0572,0.2351,0.0667,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516922.7260,3730197.1581,0.4447,0.1388,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,516917.9020,3730194.2515,0.0842,0.0382,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516908.9079,3730156.8459,0.0217,0.0096,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516910.6638,3730153.7797,-0.1214,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516974.6892,3730216.1746,-0.6210,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516970.4046,3730218.5280,-0.5353,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516988.6433,3730218.1062,-2.2857,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516984.1174,3730217.0308,-1.7562,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516979.6818,3730213.8450,-1.2752,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516993.2582,3730217.3252,-2.8575,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516890.8745,3730147.6883,-0.5242,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516888.0826,3730147.4152,-0.5291,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516892.2391,3730150.5127,-0.4376,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516893.9345,3730153.3591,-0.1313,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516883.2283,3730130.5675,-0.1543,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516881.6614,3730129.5878,-0.1497,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516883.2802,3730132.3844,-0.1826,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516886.5813,3730144.9647,-0.4431,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516885.9431,3730147.1525,-0.1695,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516883.3804,3730134.3128,0.0352,0.0334,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516883.3329,3730136.1171,-0.0891,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516883.1490,3730138.0174,-0.0477,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516885.0330,3730143.0075,-0.2107,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516884.3449,3730144.6512,-0.0162,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516883.0491,3730139.9593,0.0066,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516883.0921,3730141.8589,0.0275,0.1844,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516898.8188,3730156.4659,-0.1868,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516895.6604,3730156.3145,0.1462,0.0023,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516892.3373,3730156.2994,0.6546,0.0074,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516900.4273,3730159.4716,-0.0627,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516903.7560,3730159.8173,-0.0360,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516906.9987,3730160.0069,-0.0053,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516913.3599,3730239.0483,-0.9892,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516913.3700,3730234.9092,-1.1215,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516912.9783,3730191.3014,0.0357,0.0363,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516913.3432,3730230.0598,-1.2051,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516913.0883,3730197.1099,-0.3507,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,516913.0272,3730202.7262,-0.6859,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,516913.4431,3730224.7536,-1.2521,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,516912.9433,3730208.3778,-0.9071,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
