Braidxpshel4.8r.cdg, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
58,516758.6396,3729575.4896,0.1524,0.0501,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
59,516758.1197,3729573.1048,0.2115,0.0712,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,516758.0344,3729573.6366,0.2107,0.0704,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
61,516757.8501,3729574.2252,0.2129,0.0730,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
62,516758.1656,3729574.7425,0.2041,0.0663,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
63,516758.6108,3729575.0740,0.1622,0.0543,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
64,516760.0150,3729647.5404,0.0190,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
65,516760.0009,3729647.2373,0.0163,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
66,516759.8992,3729647.8155,0.0270,0.0897,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
67,516759.6033,3729647.4845,0.0342,0.0728,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
68,516760.1480,3729646.7451,0.0124,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
69,516759.9446,3729646.9161,0.0149,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
70,516759.7538,3729647.0620,0.0223,0.1042,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,516759.5615,3729647.2107,0.0317,0.0672,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72,516760.0980,3729646.3888,0.0080,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
73,516759.6317,3729647.7578,0.0374,0.0623,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
74,516760.0664,3729646.0080,0.0033,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
75,516757.7922,3729575.3095,0.2103,0.0744,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
76,516757.4814,3729575.6229,0.2154,0.0790,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
77,516757.5566,3729574.7956,0.2171,0.0776,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
78,516757.4565,3729573.7944,0.2228,0.0785,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
79,516757.2735,3729574.3200,0.2250,0.0801,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
80,516757.5821,3729571.2920,0.2289,0.0774,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
81,516757.6367,3729572.0338,0.2252,0.0773,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
82,516757.8390,3729572.6408,0.2183,0.0754,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
83,516757.5924,3729573.1935,0.2225,0.0767,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
84,516756.7034,3729576.6595,0.2299,0.0878,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
85,516756.8696,3729576.3518,0.2267,0.0862,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,516756.4011,3729576.7385,0.2359,0.0914,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
87,516757.0386,3729576.0421,0.2236,0.0840,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
88,516757.1773,3729575.7282,0.2225,0.0824,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
89,516755.6685,3729577.7983,0.2484,0.1006,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
90,516756.0281,3729577.2497,0.2422,0.0959,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
91,516756.0991,3729576.8349,0.2420,0.0946,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
92,516755.7223,3729577.3535,0.2492,0.0992,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
93,516755.3501,3729577.8934,0.2555,0.1041,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
94,516755.5316,3729578.7376,0.2488,0.1030,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
95,516755.2755,3729578.3547,0.2557,0.1056,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
96,516755.4438,3729579.2323,0.2501,0.1044,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
97,516756.1493,3729581.0311,0.2279,0.0974,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
98,516755.8762,3729580.5950,0.2357,0.1008,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
99,516755.6091,3729580.1652,0.2435,0.1035,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,516755.3466,3729579.7414,0.2503,0.1063,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
101,516756.3465,3729582.0527,0.2214,0.0950,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516756.0555,3729581.5979,0.2292,0.0987,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516756.8003,3729581.3312,0.2120,0.0889,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
